hex_id,east,north,radius_b1900_1910_k5,radius_b1900_1910_k10,radius_b1900_1910_k25,radius_b1900_1910_k50,radius_b1900_1910_k100,mean_b1900_1910_k5,std_b1900_1910_k5,total_b1900_1910_k5,mean_b1900_1910_k10,std_b1900_1910_k10,total_b1900_1910_k10,mean_b1900_1910_k25,std_b1900_1910_k25,total_b1900_1910_k25,mean_b1900_1910_k50,std_b1900_1910_k50,total_b1900_1910_k50,mean_b1900_1910_k100,std_b1900_1910_k100,total_b1900_1910_k100,radius_b1930_k5,radius_b1930_k10,radius_b1930_k25,radius_b1930_k50,radius_b1930_k100,mean_b1930_k5,std_b1930_k5,total_b1930_k5,mean_b1930_k10,std_b1930_k10,total_b1930_k10,mean_b1930_k25,std_b1930_k25,total_b1930_k25,mean_b1930_k50,std_b1930_k50,total_b1930_k50,mean_b1930_k100,std_b1930_k100,total_b1930_k100,radius_b1801_1899_k5,radius_b1801_1899_k10,radius_b1801_1899_k25,radius_b1801_1899_k50,radius_b1801_1899_k100,mean_b1801_1899_k5,std_b1801_1899_k5,total_b1801_1899_k5,mean_b1801_1899_k10,std_b1801_1899_k10,total_b1801_1899_k10,mean_b1801_1899_k25,std_b1801_1899_k25,total_b1801_1899_k25,mean_b1801_1899_k50,std_b1801_1899_k50,total_b1801_1899_k50,mean_b1801_1899_k100,std_b1801_1899_k100,total_b1801_1899_k100,radius_b1920_k5,radius_b1920_k10,radius_b1920_k25,radius_b1920_k50,radius_b1920_k100,mean_b1920_k5,std_b1920_k5,total_b1920_k5,mean_b1920_k10,std_b1920_k10,total_b1920_k10,mean_b1920_k25,std_b1920_k25,total_b1920_k25,mean_b1920_k50,std_b1920_k50,total_b1920_k50,mean_b1920_k100,std_b1920_k100,total_b1920_k100,radius_b2000_k5,radius_b2000_k10,radius_b2000_k25,radius_b2000_k50,radius_b2000_k100,mean_b2000_k5,std_b2000_k5,total_b2000_k5,mean_b2000_k10,std_b2000_k10,total_b2000_k10,mean_b2000_k25,std_b2000_k25,total_b2000_k25,mean_b2000_k50,std_b2000_k50,total_b2000_k50,mean_b2000_k100,std_b2000_k100,total_b2000_k100,radius_b1910_k5,radius_b1910_k10,radius_b1910_k25,radius_b1910_k50,radius_b1910_k100,mean_b1910_k5,std_b1910_k5,total_b1910_k5,mean_b1910_k10,std_b1910_k10,total_b1910_k10,mean_b1910_k25,std_b1910_k25,total_b1910_k25,mean_b1910_k50,std_b1910_k50,total_b1910_k50,mean_b1910_k100,std_b1910_k100,total_b1910_k100,radius_b1960_k5,radius_b1960_k10,radius_b1960_k25,radius_b1960_k50,radius_b1960_k100,mean_b1960_k5,std_b1960_k5,total_b1960_k5,mean_b1960_k10,std_b1960_k10,total_b1960_k10,mean_b1960_k25,std_b1960_k25,total_b1960_k25,mean_b1960_k50,std_b1960_k50,total_b1960_k50,mean_b1960_k100,std_b1960_k100,total_b1960_k100,radius_b1970_k5,radius_b1970_k10,radius_b1970_k25,radius_b1970_k50,radius_b1970_k100,mean_b1970_k5,std_b1970_k5,total_b1970_k5,mean_b1970_k10,std_b1970_k10,total_b1970_k10,mean_b1970_k25,std_b1970_k25,total_b1970_k25,mean_b1970_k50,std_b1970_k50,total_b1970_k50,mean_b1970_k100,std_b1970_k100,total_b1970_k100,radius_b1980_k5,radius_b1980_k10,radius_b1980_k25,radius_b1980_k50,radius_b1980_k100,mean_b1980_k5,std_b1980_k5,total_b1980_k5,mean_b1980_k10,std_b1980_k10,total_b1980_k10,mean_b1980_k25,std_b1980_k25,total_b1980_k25,mean_b1980_k50,std_b1980_k50,total_b1980_k50,mean_b1980_k100,std_b1980_k100,total_b1980_k100,radius_b2020_k5,radius_b2020_k10,radius_b2020_k25,radius_b2020_k50,radius_b2020_k100,mean_b2020_k5,std_b2020_k5,total_b2020_k5,mean_b2020_k10,std_b2020_k10,total_b2020_k10,mean_b2020_k25,std_b2020_k25,total_b2020_k25,mean_b2020_k50,std_b2020_k50,total_b2020_k50,mean_b2020_k100,std_b2020_k100,total_b2020_k100,radius_b1950_k5,radius_b1950_k10,radius_b1950_k25,radius_b1950_k50,radius_b1950_k100,mean_b1950_k5,std_b1950_k5,total_b1950_k5,mean_b1950_k10,std_b1950_k10,total_b1950_k10,mean_b1950_k25,std_b1950_k25,total_b1950_k25,mean_b1950_k50,std_b1950_k50,total_b1950_k50,mean_b1950_k100,std_b1950_k100,total_b1950_k100,radius_b1940_k5,radius_b1940_k10,radius_b1940_k25,radius_b1940_k50,radius_b1940_k100,mean_b1940_k5,std_b1940_k5,total_b1940_k5,mean_b1940_k10,std_b1940_k10,total_b1940_k10,mean_b1940_k25,std_b1940_k25,total_b1940_k25,mean_b1940_k50,std_b1940_k50,total_b1940_k50,mean_b1940_k100,std_b1940_k100,total_b1940_k100,radius_b1990_k5,radius_b1990_k10,radius_b1990_k25,radius_b1990_k50,radius_b1990_k100,mean_b1990_k5,std_b1990_k5,total_b1990_k5,mean_b1990_k10,std_b1990_k10,total_b1990_k10,mean_b1990_k25,std_b1990_k25,total_b1990_k25,mean_b1990_k50,std_b1990_k50,total_b1990_k50,mean_b1990_k100,std_b1990_k100,total_b1990_k100,radius_b2010_k5,radius_b2010_k10,radius_b2010_k25,radius_b2010_k50,radius_b2010_k100,mean_b2010_k5,std_b2010_k5,total_b2010_k5,mean_b2010_k10,std_b2010_k10,total_b2010_k10,mean_b2010_k25,std_b2010_k25,total_b2010_k25,mean_b2010_k50,std_b2010_k50,total_b2010_k50,mean_b2010_k100,std_b2010_k100,total_b2010_k100,radius_b1800_k5,radius_b1800_k10,radius_b1800_k25,radius_b1800_k50,radius_b1800_k100,mean_b1800_k5,std_b1800_k5,total_b1800_k5,mean_b1800_k10,std_b1800_k10,total_b1800_k10,mean_b1800_k25,std_b1800_k25,total_b1800_k25,mean_b1800_k50,std_b1800_k50,total_b1800_k50,mean_b1800_k100,std_b1800_k100,total_b1800_k100
8808b49203fffff,291544.53160040267,6490322.013980257,1331,2221,3460,5269,7420,2.7142857142857144,1.4846149779161806,7,2.4545454545454546,1.233150906022776,11,2.1538461538461537,0.9880948137434713,26,1.9411764705882353,0.9374927912064251,51,1.8,0.938083151964686,100,1331,2008,4880,6378,8684,2.2,0.9797958971132712,5,1.8,0.8717797887081348,10,1.88,0.9086253353280438,25,2.72,1.9187495928338327,50,3.4313725490196076,2.541845106902019,102,2279,4733,6849,8326,10741,1.0,0.0,5,1.0,0.0,10,1.6153846153846154,1.0769230769230769,26,3.980392156862745,4.522233510627726,51,4.24,3.8577713773628424,100,1503,2279,5280,7012,9602,1.0,0.0,5,1.6,0.9165151389911679,10,1.6666666666666667,0.816496580927726,27,1.68,0.835224520712844,50,3.237623762376238,2.707336987043827,101,2279,3902,5357,7841,10044,2.2,0.9797958971132712,5,3.0,1.7541160386140584,13,2.92,1.8093092604637828,25,4.4,3.340658617698013,50,6.94,6.069299794869257,100,4164,5590,8373,11536,19956,1.0,0.0,5,1.5454545454545454,0.4979295977319692,11,1.32,0.46647615158762407,25,1.5490196078431373,0.7749440331517453,51,1.891089108910891,1.2812508592531089,101,2008,3994,5269,6013,7494,1.8,0.4,5,1.4,0.48989794855663565,10,2.6153846153846154,1.902971827208151,26,6.228070175438597,5.51558412188607,57,6.705882352941177,4.997231067211155,102,2008,3107,4725,6013,7794,1.4,0.4898979485566356,5,1.4,0.48989794855663565,10,1.64,0.6858571279792899,25,4.345454545454546,4.294682470295232,55,4.549019607843137,3.986810241480815,102,1987,2498,4532,5282,8254,1.8,0.4,5,1.6,0.48989794855663565,10,1.4,0.48989794855663565,25,2.72,2.3919866220361685,50,3.504854368932039,2.9092213164542815,103,3771,4164,6013,7494,9159,1.4,0.4898979485566356,5,1.6,0.4898979485566356,10,2.04,1.076289923765897,25,4.214285714285714,3.65334624358412,56,5.0,3.9268307832143723,100,2895,4151,5581,7494,8326,1.6666666666666667,0.4714045207910317,6,1.4,0.48989794855663565,10,2.12,1.5051910177781422,25,3.4,2.4316100165789893,55,8.290909090909091,7.6149917382459265,110,3340,4050,6047,8671,11651,1.4,0.4898979485566356,5,1.4,0.4898979485566356,10,2.12,1.1426285485668561,25,2.1372549019607843,1.1205672205670236,51,2.5,1.6155494421403511,100,3782,4187,4996,7494,10559,1.0,0.0,5,1.2,0.4,10,4.76,4.292132337195581,25,3.392156862745098,3.3727770100775714,51,3.732673267326733,3.1241350140983126,101,3409,4725,6013,7399,8684,1.8,0.4,5,2.0,0.7071067811865476,12,2.9285714285714284,1.7713709668053208,28,3.08,2.171082679217906,50,8.225225225225225,7.890791399678335,111,6769,9316,23057,44829,44829,1.4,0.4898979485566356,5,1.4,0.4898979485566356,10,3.2962962962962963,3.0769731978612773,27,3.0,2.838806708709095,34,3.0,2.838806708709095,34
8808b49209fffff,290088.122141614,6489948.861117919,1350,1685,2938,4559,7011,3.25,0.9682458365518543,8,2.8,1.2489995996796797,10,2.28,1.04,25,2.04,0.9583318840568753,50,3.361904761904762,4.247405503921097,105,842,2008,3994,5400,7994,2.2,0.9797958971132712,5,1.7272727272727273,0.8624393618641034,11,2.037037037037037,0.9222147850362024,27,2.72,1.918749592833833,50,3.8316831683168315,2.6328815931933023,101,2279,3771,6378,7419,9934,1.0,0.0,5,1.1818181818181819,0.385694607919935,11,1.64,1.0910545357588686,25,4.461538461538462,4.430929484281437,52,4.40952380952381,3.7510512509866274,105,832,1685,3782,6714,9304,2.2,0.9797958971132712,5,1.6,0.9165151389911679,10,1.72,0.8255906976220118,25,1.64,0.8428523002282191,50,3.2745098039215685,2.675806137446807,102,842,2498,3902,6661,9315,2.0,1.0,6,3.3636363636363638,1.6663911618021237,11,5.181818181818182,3.5114923483323572,33,4.44,3.3055105505806512,50,6.823529411764706,6.05596734505967,102,3701,4996,7588,10787,20035,1.0,0.0,5,1.4,0.48989794855663565,10,1.72,0.8255906976220118,25,1.52,0.7807688518377254,50,1.9,1.284523257866513,100,842,3006,3902,4559,6183,1.8,0.4,5,1.6,0.4898979485566356,10,3.689655172413793,2.135148355918996,29,7.105263157894737,5.2203522450431326,57,6.825242718446602,4.877981407405184,103,1685,2938,3771,4510,7419,1.4,0.4898979485566356,5,1.2,0.4,10,5.228571428571429,4.922750185389779,35,4.607843137254902,4.352499535977942,51,3.9607843137254903,3.567064945586,102,1350,2008,3331,4510,7588,1.4,0.4898979485566356,5,1.6,0.4898979485566356,10,3.4615384615384617,3.0537589601968014,26,3.7777777777777777,3.275422882885261,54,3.4,2.6608269391300143,100,2498,2938,4983,6183,8239,1.4,0.4898979485566356,5,1.6,0.48989794855663565,10,2.076923076923077,1.0348941574672084,26,4.44,3.7955763725684664,50,5.20952380952381,3.8214812338753776,105,2961,3771,4510,6183,7588,1.4,0.4898979485566356,5,1.5454545454545454,0.49792959773196915,11,3.5925925925925926,2.4230262568586856,27,3.4642857142857144,2.3676712919953173,56,8.46,7.917600646660578,100,2290,4251,5416,7817,11715,1.6666666666666667,0.4714045207910317,6,1.4,0.48989794855663565,10,2.12,1.1426285485668561,25,2.48,1.389100428334827,50,2.56,1.5957443404254956,100,2708,3331,3902,7011,9896,1.4,0.4898979485566356,5,6.411764705882353,4.298547272104732,17,5.0,4.127953488110059,25,3.44,3.3891591877632425,50,3.74,3.1420375554725632,100,2498,3460,4510,6183,7794,1.8,0.4,5,2.090909090909091,0.668042657122685,11,3.076923076923077,1.7524285769068488,26,5.947368421052632,4.989184979433291,57,8.96,7.977367986999221,100,6268,8578,22932,45645,45645,1.4,0.4898979485566356,5,1.4,0.4898979485566356,10,3.2962962962962963,3.0769731978612773,27,3.0,2.838806708709095,34,3.0,2.838806708709095,34
8808b4920bfffff,290729.83060080395,6490495.435288519,740,1665,2938,4581,7106,3.4,1.2,5,2.8,1.2489995996796797,10,2.28,1.04,25,2.0384615384615383,0.9397532094515859,52,1.7128712871287128,0.824580705491367,101,832,1665,4510,6013,8027,2.2,0.9797958971132712,5,1.8,0.8717797887081348,10,1.88,0.9086253353280438,25,2.72,1.918749592833833,50,3.48,2.5435408390666736,100,1685,3994,6346,7583,9964,1.0,0.0,5,1.0,0.0,10,1.56,1.0983624174196784,25,4.04,4.54735087715914,50,4.28,3.836873727398388,100,832,1503,4581,6741,9243,2.2,0.9797958971132712,5,1.6,0.9165151389911679,10,1.6923076923076923,0.8213137116947163,26,1.64,0.8428523002282191,50,3.237623762376238,2.7073369870438273,101,1503,3085,4559,7074,9315,2.2,0.9797958971132712,5,3.0,1.7541160386140584,13,5.25,3.553167600887974,32,4.4,3.340658617698013,50,6.94,6.069299794869257,100,3403,5180,7840,10786,19611,1.0,0.0,5,1.5454545454545454,0.49792959773196915,11,1.5384615384615385,0.6923076923076923,26,1.52,0.7807688518377254,50,1.891089108910891,1.2812508592531089,101,1685,3300,4559,5269,6661,1.8,0.4,5,1.4,0.48989794855663565,10,3.413793103448276,2.2052795800440665,29,3.88,2.56624238917527,50,6.762376237623762,4.989391746201045,101,1665,2938,3994,5280,7399,1.4,0.4898979485566356,5,1.3636363636363635,0.4810456929208347,11,1.6923076923076923,0.6661733875264912,26,4.345454545454546,4.294682470295232,55,4.5,3.963778306305546,104,1331,2008,3902,4666,7528,1.8,0.4,5,1.6,0.48989794855663565,10,3.0625,2.8824631394000515,32,2.6862745098039214,2.380395387147726,51,3.5544554455445545,2.9162407903026115,101,3006,3331,5356,6661,8326,1.4,0.4898979485566356,5,1.6,0.4898979485566356,10,2.076923076923077,1.0348941574672084,26,4.3584905660377355,3.7015771224313596,53,5.0,3.9268307832143723,100,2686,3782,5180,6661,7493,1.4,0.4898979485566356,5,1.4,0.48989794855663565,10,2.12,1.5051910177781422,25,3.490566037735849,2.4311084629951343,53,8.634615384615385,7.689975608028352,104,2961,4251,5399,7875,11174,1.4,0.4898979485566356,5,1.4,0.48989794855663565,10,2.12,1.1426285485668561,25,2.4444444444444446,1.34256066373273,54,2.56,1.5957443404254956,100,3085,3460,4510,6816,9895,1.4,0.4898979485566356,5,1.2,0.4000000000000001,10,4.6923076923076925,4.213250442347432,26,3.44,3.3891591877632425,50,3.732673267326733,3.1241350140983126,101,2700,3902,5280,6661,7875,1.8,0.4,5,2.090909090909091,0.668042657122685,11,3.0,1.7113069358158484,28,5.862068965517241,4.987737638836314,58,8.476635514018692,7.9264678989529305,107,6013,8605,22614,44919,44919,1.4,0.4898979485566356,5,1.4,0.4898979485566356,10,3.2962962962962963,3.0769731978612773,27,3.0,2.838806708709095,34,3.0,2.838806708709095,34
8808b49215fffff,292186.1939085325,6490868.5749593,1503,1987,3340,4996,7399,1.4,0.4898979485566356,5,2.4545454545454546,1.233150906022776,11,2.12,1.0322790320451152,25,1.84,0.9243376006633074,50,1.8,0.938083151964686,100,1503,2094,4440,6781,9062,2.0,1.0,6,1.8,0.8717797887081348,10,1.88,0.9086253353280437,25,2.607142857142857,1.8772945144216318,56,3.2285714285714286,2.5307899871746913,105,3006,4880,6345,8865,10787,1.0,0.0,5,1.0,0.0,10,1.64,1.0910545357588686,25,3.7142857142857144,4.3985155195259,56,4.2,3.878143885933063,100,2279,2663,5325,7494,9500,1.8571428571428572,0.989743318610787,7,1.7272727272727273,0.8624393618641034,11,1.4,0.6928203230275509,25,1.7272727272727273,0.8624393618641035,55,3.1941747572815533,2.6986449401781654,103,3006,4532,6047,7794,10310,2.0,1.0,6,1.6,0.9165151389911681,10,5.0,3.589199484728659,34,4.4,3.340658617698013,50,6.881188118811881,6.067748091772216,101,4667,6021,8683,11355,19494,1.3333333333333333,0.4714045207910317,6,1.4,0.48989794855663565,10,1.32,0.46647615158762407,25,1.56,0.7787168933572715,50,1.891089108910891,1.2812508592531087,101,2279,3935,5920,6769,8036,1.8,0.4,5,1.6,0.48989794855663565,10,1.6153846153846154,0.4865042554105199,26,3.6545454545454548,2.552846410066307,55,6.394495412844036,4.984413041597276,109,1665,2708,4984,6129,8036,1.4,0.4898979485566356,5,1.6,0.4898979485566356,10,1.6153846153846154,0.6837072628704299,26,4.16,4.451336877837938,50,4.433962264150943,3.9549798270709635,106,2094,2686,4581,5829,8036,1.6666666666666667,0.4714045207910317,6,1.6,0.48989794855663565,10,1.48,0.4995998398718719,25,2.607843137254902,2.393442277594844,51,3.52,2.930801938036755,100,4510,4725,6661,8036,9500,1.4,0.4898979485566356,5,1.5454545454545454,0.49792959773196915,11,1.6923076923076923,0.6661733875264912,26,4.157894736842105,3.645663002220827,57,4.903846153846154,3.8841869527642037,104,3006,3994,6070,7528,8626,1.4,0.4898979485566356,5,1.4,0.48989794855663565,10,2.037037037037037,1.477773136537778,27,3.6545454545454548,2.677978761665948,55,7.588235294117647,7.889373519670112,102,3340,4150,6378,8865,11771,1.0,0.0,5,2.272727272727273,1.3545149477955765,11,1.96,1.1128342194594845,25,2.0588235294117645,1.1098801331831298,51,2.5428571428571427,1.60966468811466,105,4440,4581,5361,7841,10616,1.0,0.0,5,1.2,0.4,10,4.76,4.292132337195581,25,3.4,3.411744421846396,50,3.7,3.1606961258558215,100,3710,5361,6375,7564,9062,1.8,0.4,5,2.0,0.7071067811865476,12,2.076923076923077,0.7806839665455554,26,2.9272727272727272,2.130766361959048,55,7.9298245614035086,7.928097156986966,114,7516,9500,22790,44115,44115,1.4,0.4898979485566356,5,1.4,0.4898979485566356,10,3.2962962962962963,3.0769731978612773,27,3.0,2.838806708709095,34,3.0,2.838806708709095,34
8808b49219fffff,291198.49020168046,6491761.828866462,842,1350,2498,4250,6322,2.7777777777777777,1.1331154474650633,9,2.4545454545454546,1.233150906022776,11,2.12,1.0322790320451152,25,1.84,0.9243376006633074,50,1.9702970297029703,1.1557471163372506,101,842,1480,3424,5919,7840,1.4,0.4898979485566356,5,1.8,0.8717797887081348,10,1.88,0.9086253353280438,25,2.857142857142857,2.271159013654949,56,3.25,2.533430328777413,104,2528,4014,5611,7803,9678,1.0,0.0,5,1.0,0.0,10,1.64,1.0910545357588686,25,3.7636363636363637,4.422930482111015,55,4.333333333333333,3.793896518574379,105,1331,1685,4214,6322,8498,1.4,0.4898979485566356,5,1.7272727272727273,0.8624393618641034,11,1.4,0.692820323027551,25,1.56,0.7787168933572715,50,3.237623762376238,2.707336987043827,101,2528,3763,5280,7011,9060,2.0,1.0,6,1.6,0.9165151389911681,10,5.0,3.589199484728659,34,4.4,3.340658617698013,50,6.94,6.069299794869257,100,3403,5398,7587,10354,18475,1.4,0.4898979485566356,5,1.4,0.48989794855663565,10,1.32,0.466476151587624,25,1.52,0.7807688518377254,50,1.891089108910891,1.2812508592531089,101,1685,2938,4879,6046,6985,1.8,0.4,5,1.6,0.48989794855663565,10,1.64,0.48,25,3.1153846153846154,1.9675623942197944,52,6.514563106796117,5.089231116073787,103,1350,1986,3781,5394,6985,1.3333333333333333,0.4714045207910317,6,1.9090909090909092,0.7925270806437589,11,1.64,0.6858571279792898,25,3.962962962962963,4.34171395991714,54,4.509803921568627,4.009168653834181,102,842,1503,3710,4724,6872,1.8,0.4,5,1.6,0.4898979485566356,10,1.56,0.6974238309665077,25,2.64,2.4063249988312054,50,3.5544554455445545,2.916240790302612,101,3770,4214,5604,6985,8325,1.6666666666666667,0.4714045207910317,6,1.5454545454545454,0.4979295977319692,11,1.72,0.664529909033446,25,4.157894736842105,3.645663002220827,57,4.903846153846154,3.8841869527642037,104,2279,2707,5604,6803,7637,1.6666666666666667,0.4714045207910317,6,1.4,0.48989794855663565,10,2.0,1.4638501094227998,28,3.549019607843137,2.8167129047616526,51,7.524271844660194,7.877514590292755,103,2937,3424,5874,7792,10709,1.0,0.0,5,2.5,1.3228756555322954,12,1.9230769230769231,1.1067303515337046,26,1.96,1.1128342194594845,50,2.485148514851485,1.6143776128753893,101,3330,3770,4509,6985,9314,1.0,0.0,5,1.2,0.4,10,4.76,4.292132337195581,25,3.3529411764705883,3.3944795402949426,51,3.72,3.146680790928752,100,2498,4439,5898,6678,7840,1.8,0.4,5,1.6,0.4898979485566356,10,2.0,0.8320502943378437,26,2.4,1.5231546211727816,50,8.063063063063064,7.992428037396396,111,6872,8325,21589,43569,43569,1.4,0.4898979485566356,5,1.4,0.4898979485566356,10,3.2962962962962963,3.0769731978612773,27,3.0,2.838806708709095,34,3.0,2.838806708709095,34
8808b4921bfffff,291840.0785100667,6492308.263468963,832,1685,2662,4439,6373,1.8,0.4,5,2.4285714285714284,1.049781318335648,14,1.96,0.9991996797437438,25,1.8,0.938083151964686,50,2.0980392156862746,1.3099154584422812,102,1503,2093,3781,5588,8325,1.4,0.4898979485566356,5,1.7272727272727273,0.8624393618641034,11,1.88,0.9086253353280438,25,2.8823529411764706,2.37344011786259,51,3.1869158878504673,2.5251291856338955,107,3371,4163,6442,8325,9678,1.0,0.0,5,1.0,0.0,10,1.5714285714285714,1.049781318335648,28,2.6785714285714284,2.8791562681324767,56,4.2,3.878143885933063,100,1665,2528,4249,6442,8864,1.4,0.4898979485566356,5,1.6666666666666667,0.8498365855987975,12,1.32,0.6764613810115105,25,1.6666666666666667,0.8323523637957304,51,3.1320754716981134,2.684952730331643,106,3371,3902,5550,7493,9313,1.8571428571428572,0.989743318610787,7,1.6,0.9165151389911681,10,2.84,1.8693314312876677,25,4.4,3.340658617698013,50,6.94,6.069299794869257,100,3299,4767,7701,10013,18032,1.4,0.4898979485566356,5,1.4,0.48989794855663565,10,1.32,0.46647615158762407,25,1.56,0.7787168933572715,50,1.9,1.284523257866513,100,2220,2707,5393,6442,7637,1.6666666666666667,0.4714045207910317,6,1.8,0.4000000000000001,10,1.56,0.4963869458396343,25,2.8823529411764706,1.9061002054140765,51,6.173076923076923,5.250352200076874,104,1349,2093,4439,6084,7637,1.6666666666666667,0.4714045207910317,6,1.9090909090909092,0.7925270806437589,11,1.8461538461538463,0.7692307692307692,26,3.0338983050847457,3.2099744003146022,59,4.378640776699029,4.046133249043693,103,1503,2125,3902,5279,7040,1.4,0.4898979485566356,5,1.6,0.48989794855663565,10,1.64,0.6858571279792899,25,2.6,2.4248711305964283,50,3.5384615384615383,2.8753697987024105,104,3934,4767,6214,7637,8713,1.4,0.4898979485566356,5,1.4,0.48989794855663565,10,1.72,0.664529909033446,25,4.172413793103448,3.601426590109492,58,4.1923076923076925,3.1564248369760506,104,2220,3006,6084,7040,8324,1.4,0.4898979485566356,5,1.3636363636363635,0.48104569292083466,11,3.066666666666667,2.9992591677871983,30,3.4285714285714284,2.731150613472166,56,7.524271844660194,7.877514590292755,103,2290,2960,5588,7874,10702,1.0,0.0,5,2.5,1.3228756555322954,12,2.2857142857142856,1.2494896917525644,28,1.96,1.1128342194594847,50,2.4615384615384617,1.4866267761605914,104,3299,4163,5279,7587,9493,1.3333333333333333,0.4714045207910317,6,1.2,0.4,10,4.032258064516129,4.130795994273492,31,3.32,3.4550832117331125,50,3.6407766990291264,3.134073217191838,103,3085,4731,6012,7040,8325,1.8,0.4,5,1.6,0.48989794855663565,10,1.64,0.6858571279792899,25,2.3461538461538463,1.517647665919143,52,7.754385964912281,8.034532272228871,114,7682,8864,21331,42848,42848,1.4,0.4898979485566356,5,1.4,0.4898979485566356,10,3.2962962962962963,3.0769731978612773,27,3.0,2.838806708709095,34,3.0,2.838806708709095,34
8808b4921dfffff,291371.4974866632,6491041.971274094,832,1480,2938,4682,7011,3.0,1.4142135623730951,6,2.4545454545454546,1.233150906022776,11,2.1538461538461537,0.9880948137434713,26,1.84,0.9243376006633074,50,1.8,0.938083151964686,100,842,1685,4150,6070,8297,2.0,1.0,6,1.8,0.8717797887081348,10,1.88,0.9086253353280438,25,2.6,1.9595917942265424,50,3.2941176470588234,2.5382881188695787,102,2290,4187,6129,8035,10221,1.0,0.0,5,1.0,0.0,10,1.64,1.0910545357588686,25,3.923076923076923,4.497204917613375,52,4.333333333333333,3.793896518574379,105,1503,1987,4879,6661,9036,1.8571428571428572,0.989743318610787,7,1.7272727272727273,0.8624393618641034,11,1.4,0.692820323027551,25,1.68,0.835224520712844,50,3.237623762376238,2.7073369870438273,101,2290,3770,5268,7398,9494,2.0,1.0,6,2.857142857142857,1.7670452681218545,14,5.121212121212121,3.5739594862770963,33,4.4,3.340658617698013,50,6.94,6.069299794869257,100,3902,5394,8035,10945,19215,1.0,0.0,5,1.5454545454545454,0.4979295977319692,11,1.32,0.46647615158762407,25,1.5490196078431373,0.7749440331517452,51,1.891089108910891,1.2812508592531089,101,1503,3425,5268,6013,7206,1.8,0.4,5,1.5454545454545454,0.49792959773196915,11,2.5172413793103448,1.8311611099795522,29,3.7037037037037037,2.5504511556573064,54,6.6,4.963869458396342,105,1350,2686,4187,5611,7206,1.4,0.4898979485566356,5,1.8333333333333333,0.7993052538854533,12,1.64,0.6858571279792898,25,4.076923076923077,4.384615384615384,52,4.549019607843137,3.986810241480815,102,1331,2220,3973,5268,7527,1.8,0.4,5,1.6,0.48989794855663565,10,1.4,0.4898979485566356,25,2.64,2.4063249988312054,50,3.5294117647058822,2.9128043301505757,102,3770,3935,6070,7206,8670,1.4,0.4898979485566356,5,1.6,0.4898979485566356,10,2.037037037037037,1.0357134410451527,27,4.214285714285714,3.653346243584121,56,4.96039603960396,3.9273622319030332,101,2498,3425,5394,7058,7943,1.6666666666666667,0.4714045207910317,6,1.4,0.48989794855663565,10,2.037037037037037,1.477773136537778,27,3.607142857142857,2.677142475987166,56,7.72,7.912117289322751,100,3371,3935,6070,8137,11126,1.3333333333333333,0.4714045207910317,6,1.4,0.4898979485566356,10,2.037037037037037,1.1379475182027567,27,2.04,1.1306635220082055,50,2.5,1.6155494421403511,100,3710,3935,4725,7074,9895,1.0,0.0,5,1.2,0.4,10,4.76,4.292132337195581,25,3.4,3.411744421846396,50,3.732673267326733,3.1241350140983126,101,2895,4559,6013,6872,8239,1.8,0.4,5,2.0,0.7071067811865476,12,2.04,0.82365041127896,25,3.08,2.171082679217906,50,8.192660550458715,8.007424380851138,109,6780,8715,22323,44197,44197,1.4,0.4898979485566356,5,1.4,0.4898979485566356,10,3.2962962962962963,3.0769731978612773,27,3.0,2.838806708709095,34,3.0,2.838806708709095,34
